"REF_DATE","GEO","DGUID","Sex","Age group","Disability type","Global Severity","Labour force status","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Moderate","Unemployed","Number","223","units","0","v91969684","8.3.1.9.3.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Moderate","Not in labour force","Number","223","units","0","v91969685","8.3.1.9.3.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Moderate","Participation rate","Percent","239","units","0","v91969686","8.3.1.9.3.5","70.0","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Moderate","Age standardized participation rate","Percent","239","units","0","v91969687","8.3.1.9.3.6","72.2","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Moderate","Employment Rate","Percent","239","units","0","v91969688","8.3.1.9.3.7","56.7","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Moderate","Age standardized employment rate","Percent","239","units","0","v91969689","8.3.1.9.3.8","58.9","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Moderate","Unemployment rate","Percent","239","units","0","v91969690","8.3.1.9.3.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Moderate","Age standardized unemployment rate","Percent","239","units","0","v91969691","8.3.1.9.3.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Total labour force","Number","223","units","0","v91969692","8.3.1.9.4.1","1560","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Employed","Number","223","units","0","v91969693","8.3.1.9.4.2","520","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Unemployed","Number","223","units","0","v91969694","8.3.1.9.4.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Not in labour force","Number","223","units","0","v91969695","8.3.1.9.4.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Participation rate","Percent","239","units","0","v91969696","8.3.1.9.4.5","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Age standardized participation rate","Percent","239","units","0","v91969697","8.3.1.9.4.6","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Employment Rate","Percent","239","units","0","v91969698","8.3.1.9.4.7","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Age standardized employment rate","Percent","239","units","0","v91969699","8.3.1.9.4.8","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Unemployment rate","Percent","239","units","0","v91969700","8.3.1.9.4.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Severe","Age standardized unemployment rate","Percent","239","units","0","v91969701","8.3.1.9.4.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Total labour force","Number","223","units","0","v91969702","8.3.1.9.5.1","3600","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Employed","Number","223","units","0","v91969703","8.3.1.9.5.2","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Unemployed","Number","223","units","0","v91969704","8.3.1.9.5.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Not in labour force","Number","223","units","0","v91969705","8.3.1.9.5.4","2370","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Participation rate","Percent","239","units","0","v91969706","8.3.1.9.5.5","26.2","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Age standardized participation rate","Percent","239","units","0","v91969707","8.3.1.9.5.6","28.1","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Employment Rate","Percent","239","units","0","v91969708","8.3.1.9.5.7","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Age standardized employment rate","Percent","239","units","0","v91969709","8.3.1.9.5.8","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Unemployment rate","Percent","239","units","0","v91969710","8.3.1.9.5.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Memory","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v91969711","8.3.1.9.5.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Total labour force","Number","223","units","0","v91969712","8.3.1.10.1.1","1760","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Employed","Number","223","units","0","v91969713","8.3.1.10.1.2","350","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Unemployed","Number","223","units","0","v91969714","8.3.1.10.1.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Not in labour force","Number","223","units","0","v91969715","8.3.1.10.1.4","1130","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Participation rate","Percent","239","units","0","v91969716","8.3.1.10.1.5","33.1","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v91969717","8.3.1.10.1.6","28.2","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Employment Rate","Percent","239","units","0","v91969718","8.3.1.10.1.7","20.7","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v91969719","8.3.1.10.1.8","16.7","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v91969720","8.3.1.10.1.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v91969721","8.3.1.10.1.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Total labour force","Number","223","units","0","v91969722","8.3.1.10.2.1","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Employed","Number","223","units","0","v91969723","8.3.1.10.2.2","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Unemployed","Number","223","units","0","v91969724","8.3.1.10.2.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Not in labour force","Number","223","units","0","v91969725","8.3.1.10.2.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Participation rate","Percent","239","units","0","v91969726","8.3.1.10.2.5","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Age standardized participation rate","Percent","239","units","0","v91969727","8.3.1.10.2.6","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Employment Rate","Percent","239","units","0","v91969728","8.3.1.10.2.7","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Age standardized employment rate","Percent","239","units","0","v91969729","8.3.1.10.2.8","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Unemployment rate","Percent","239","units","0","v91969730","8.3.1.10.2.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Mild","Age standardized unemployment rate","Percent","239","units","0","v91969731","8.3.1.10.2.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Total labour force","Number","223","units","0","v91969732","8.3.1.10.3.1","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Employed","Number","223","units","0","v91969733","8.3.1.10.3.2","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Unemployed","Number","223","units","0","v91969734","8.3.1.10.3.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Not in labour force","Number","223","units","0","v91969735","8.3.1.10.3.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Participation rate","Percent","239","units","0","v91969736","8.3.1.10.3.5","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Age standardized participation rate","Percent","239","units","0","v91969737","8.3.1.10.3.6","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Employment Rate","Percent","239","units","0","v91969738","8.3.1.10.3.7","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Age standardized employment rate","Percent","239","units","0","v91969739","8.3.1.10.3.8","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Unemployment rate","Percent","239","units","0","v91969740","8.3.1.10.3.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Moderate","Age standardized unemployment rate","Percent","239","units","0","v91969741","8.3.1.10.3.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Total labour force","Number","223","units","0","v91969742","8.3.1.10.4.1","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Employed","Number","223","units","0","v91969743","8.3.1.10.4.2","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Unemployed","Number","223","units","0","v91969744","8.3.1.10.4.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Not in labour force","Number","223","units","0","v91969745","8.3.1.10.4.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Participation rate","Percent","239","units","0","v91969746","8.3.1.10.4.5","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Age standardized participation rate","Percent","239","units","0","v91969747","8.3.1.10.4.6","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Employment Rate","Percent","239","units","0","v91969748","8.3.1.10.4.7","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Age standardized employment rate","Percent","239","units","0","v91969749","8.3.1.10.4.8","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Unemployment rate","Percent","239","units","0","v91969750","8.3.1.10.4.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Severe","Age standardized unemployment rate","Percent","239","units","0","v91969751","8.3.1.10.4.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Total labour force","Number","223","units","0","v91969752","8.3.1.10.5.1","910","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Employed","Number","223","units","0","v91969753","8.3.1.10.5.2","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Unemployed","Number","223","units","0","v91969754","8.3.1.10.5.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Not in labour force","Number","223","units","0","v91969755","8.3.1.10.5.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Participation rate","Percent","239","units","0","v91969756","8.3.1.10.5.5","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Age standardized participation rate","Percent","239","units","0","v91969757","8.3.1.10.5.6","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Employment Rate","Percent","239","units","0","v91969758","8.3.1.10.5.7","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Age standardized employment rate","Percent","239","units","0","v91969759","8.3.1.10.5.8","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Unemployment rate","Percent","239","units","0","v91969760","8.3.1.10.5.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Developmental","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v91969761","8.3.1.10.5.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Total labour force","Number","223","units","0","v91969762","8.3.1.11.1.1","16390","","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Employed","Number","223","units","0","v91969763","8.3.1.11.1.2","7010","","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Unemployed","Number","223","units","0","v91969764","8.3.1.11.1.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Not in labour force","Number","223","units","0","v91969765","8.3.1.11.1.4","7610","","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Participation rate","Percent","239","units","0","v91969766","8.3.1.11.1.5","51.6","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v91969767","8.3.1.11.1.6","53.0","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Employment Rate","Percent","239","units","0","v91969768","8.3.1.11.1.7","44.6","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v91969769","8.3.1.11.1.8","46.2","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v91969770","8.3.1.11.1.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v91969771","8.3.1.11.1.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Total labour force","Number","223","units","0","v91969772","8.3.1.11.2.1","2770","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Employed","Number","223","units","0","v91969773","8.3.1.11.2.2","2010","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Unemployed","Number","223","units","0","v91969774","8.3.1.11.2.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Not in labour force","Number","223","units","0","v91969775","8.3.1.11.2.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Participation rate","Percent","239","units","0","v91969776","8.3.1.11.2.5","76.5","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Age standardized participation rate","Percent","239","units","0","v91969777","8.3.1.11.2.6","77.2","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Employment Rate","Percent","239","units","0","v91969778","8.3.1.11.2.7","73.9","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Age standardized employment rate","Percent","239","units","0","v91969779","8.3.1.11.2.8","74.6","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Unemployment rate","Percent","239","units","0","v91969780","8.3.1.11.2.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Mild","Age standardized unemployment rate","Percent","239","units","0","v91969781","8.3.1.11.2.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Total labour force","Number","223","units","0","v91969782","8.3.1.11.3.1","2800","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Employed","Number","223","units","0","v91969783","8.3.1.11.3.2","1520","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Unemployed","Number","223","units","0","v91969784","8.3.1.11.3.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Not in labour force","Number","223","units","0","v91969785","8.3.1.11.3.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Participation rate","Percent","239","units","0","v91969786","8.3.1.11.3.5","73.4","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Age standardized participation rate","Percent","239","units","0","v91969787","8.3.1.11.3.6","75.7","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Employment Rate","Percent","239","units","0","v91969788","8.3.1.11.3.7","56.9","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Age standardized employment rate","Percent","239","units","0","v91969789","8.3.1.11.3.8","60.5","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Unemployment rate","Percent","239","units","0","v91969790","8.3.1.11.3.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Moderate","Age standardized unemployment rate","Percent","239","units","0","v91969791","8.3.1.11.3.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Total labour force","Number","223","units","0","v91969792","8.3.1.11.4.1","3700","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Employed","Number","223","units","0","v91969793","8.3.1.11.4.2","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Unemployed","Number","223","units","0","v91969794","8.3.1.11.4.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Not in labour force","Number","223","units","0","v91969795","8.3.1.11.4.4","1540","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Participation rate","Percent","239","units","0","v91969796","8.3.1.11.4.5","57.0","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Age standardized participation rate","Percent","239","units","0","v91969797","8.3.1.11.4.6","55.5","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Employment Rate","Percent","239","units","0","v91969798","8.3.1.11.4.7","54.7","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Age standardized employment rate","Percent","239","units","0","v91969799","8.3.1.11.4.8","52.3","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Unemployment rate","Percent","239","units","0","v91969800","8.3.1.11.4.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Severe","Age standardized unemployment rate","Percent","239","units","0","v91969801","8.3.1.11.4.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Total labour force","Number","223","units","0","v91969802","8.3.1.11.5.1","7110","","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Employed","Number","223","units","0","v91969803","8.3.1.11.5.2","1530","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Unemployed","Number","223","units","0","v91969804","8.3.1.11.5.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Not in labour force","Number","223","units","0","v91969805","8.3.1.11.5.4","4710","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Participation rate","Percent","239","units","0","v91969806","8.3.1.11.5.5","30.2","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Age standardized participation rate","Percent","239","units","0","v91969807","8.3.1.11.5.6","34.2","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Employment Rate","Percent","239","units","0","v91969808","8.3.1.11.5.7","22.7","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Age standardized employment rate","Percent","239","units","0","v91969809","8.3.1.11.5.8","26.3","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Unemployment rate","Percent","239","units","0","v91969810","8.3.1.11.5.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Mental and/or psychological","Very Severe","Age standardized unemployment rate","Percent","239","units","0","v91969811","8.3.1.11.5.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Total labour force","Number","223","units","0","v91969812","8.3.1.12.1.1","760","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Employed","Number","223","units","0","v91969813","8.3.1.12.1.2","460","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Unemployed","Number","223","units","0","v91969814","8.3.1.12.1.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Not in labour force","Number","223","units","0","v91969815","8.3.1.12.1.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Participation rate","Percent","239","units","0","v91969816","8.3.1.12.1.5","68.4","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Age standardized participation rate","Percent","239","units","0","v91969817","8.3.1.12.1.6","71.7","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Employment Rate","Percent","239","units","0","v91969818","8.3.1.12.1.7","60.5","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Age standardized employment rate","Percent","239","units","0","v91969819","8.3.1.12.1.8","68.0","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Unemployment rate","Percent","239","units","0","v91969820","8.3.1.12.1.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Total population, severity of disability","Age standardized unemployment rate","Percent","239","units","0","v91969821","8.3.1.12.1.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Total labour force","Number","223","units","0","v91969822","8.3.1.12.2.1","760","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Employed","Number","223","units","0","v91969823","8.3.1.12.2.2","460","E","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Unemployed","Number","223","units","0","v91969824","8.3.1.12.2.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Not in labour force","Number","223","units","0","v91969825","8.3.1.12.2.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Participation rate","Percent","239","units","0","v91969826","8.3.1.12.2.5","68.4","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Age standardized participation rate","Percent","239","units","0","v91969827","8.3.1.12.2.6","71.7","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Employment Rate","Percent","239","units","0","v91969828","8.3.1.12.2.7","60.5","E","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Age standardized employment rate","Percent","239","units","0","v91969829","8.3.1.12.2.8","68.0","","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Unemployment rate","Percent","239","units","0","v91969830","8.3.1.12.2.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Mild","Age standardized unemployment rate","Percent","239","units","0","v91969831","8.3.1.12.2.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Total labour force","Number","223","units","0","v91969832","8.3.1.12.3.1","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Employed","Number","223","units","0","v91969833","8.3.1.12.3.2","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Unemployed","Number","223","units","0","v91969834","8.3.1.12.3.3","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Not in labour force","Number","223","units","0","v91969835","8.3.1.12.3.4","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Participation rate","Percent","239","units","0","v91969836","8.3.1.12.3.5","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Age standardized participation rate","Percent","239","units","0","v91969837","8.3.1.12.3.6","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Employment Rate","Percent","239","units","0","v91969838","8.3.1.12.3.7","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Age standardized employment rate","Percent","239","units","0","v91969839","8.3.1.12.3.8","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Unemployment rate","Percent","239","units","0","v91969840","8.3.1.12.3.9","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Moderate","Age standardized unemployment rate","Percent","239","units","0","v91969841","8.3.1.12.3.10","","F","","","1"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Total labour force","Number","223","units","0","v91969842","8.3.1.12.4.1","","F","","","0"
"2012","Manitoba","2016A000246","Females","Total, 15 to 64 years","Unknown disability type","Severe","Employed","Number","223","units","0","v91969843","8.3.1.12.4.2","","F","","","0"
